AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
1,16.72217367986545,16.72217367986545,Basic,Electronic check,No,Movies,No,Computer,18.635107124531945,64.19238263647692,2,Comedy,4.0615612066757665,9,Male,14,Yes,No,NQ3KBSF3MK,1
61,18.647246446983434,1137.4820332659895,Standard,Credit card,Yes,Movies,Yes,TV,31.540946286288882,159.5351670645291,49,Drama,1.1716735396677573,6,Male,9,Yes,Yes,9TEDV14H3G,1
96,17.121773052367622,1643.6902130272917,Basic,Credit card,No,TV Shows,Yes,Mobile,9.928404494811007,157.23218258882218,4,Fantasy,2.2618177125719883,8,Female,13,Yes,Yes,5QV9LLQ80K,1
22,9.285460682703146,204.2801350194692,Premium,Bank transfer,No,Movies,Yes,TV,22.131913155890008,94.10624187139915,3,Comedy,1.8383115175629712,8,Male,14,Yes,No,83Y4KI83PH,1
12,14.63047493783632,175.56569925403585,Premium,Mailed check,Yes,Both,Yes,Tablet,33.277101793820535,160.20020742361223,10,Fantasy,4.584690252824569,4,Female,21,No,No,5QQZ61WORL,1
113,14.508953914159491,1639.5117923000225,Basic,Credit card,No,Movies,No,Computer,32.52952004062267,72.97475348461838,0,Comedy,3.3975486859734025,9,Female,21,No,No,P8K44VBGQE,1
15,19.000326264528155,285.0048939679223,Standard,Electronic check,No,Movies,Yes,Tablet,36.017385198433814,52.251920973681685,24,Fantasy,3.799440591636916,0,Male,9,No,Yes,9YSFTM0NS1,1
5,19.785854936498477,98.92927468249239,Basic,Bank transfer,No,Movies,Yes,Tablet,27.867043269319353,73.29263743,43,Sci-Fi,4.174987565861041,6,Female,20,No,Yes,HOZRC1NDL3,0
43,8.223741479612816,353.62088362335106,Standard,Mailed check,No,Both,No,Computer,1.6116150958460844,29.286764434200812,44,Sci-Fi,3.949487739,3,Female,12,Yes,No,Q6QC8V9VDD,0
35,19.85348300980717,694.8719053,Standard,Bank transfer,No,Both,Yes,Tablet,38.06876501274688,120.03663517234995,20,Action,2.3411634838879567,5,Female,14,No,No,IV6R5T250C,1
19,7.083426635505438,134.58510607460332,Standard,Bank transfer,No,Both,No,Tablet,21.523547069318475,66.05775076515654,22,Comedy,2.7596416719753956,5,Female,8,No,Yes,OHVJEI73V1,1
9,11.148623253651753,100.33760928286577,Premium,Bank transfer,Yes,Both,Yes,Computer,16.777908355088996,53.76666665423578,45,Action,2.5901479098585463,6,Female,3,No,No,GN93H2RIRK,0
60,11.765365192867398,705.9219115720439,Standard,Mailed check,No,Movies,Yes,Mobile,23.956740520394668,140.6860039350289,47,Sci-Fi,3.1036592223733845,2,Male,11,Yes,Yes,LCY6DN7JJG,0
20,15.456416239450686,309.12832478901373,Basic,Mailed check,No,TV Shows,Yes,Computer,16.04861905,73.69625974320273,16,Comedy,4.255641326203619,2,Male,11,No,No,WTAYSNHDKP,1
85,15.327679032336764,1302.8527177486249,Premium,Credit card,Yes,Both,Yes,Mobile,25.699025331459065,9.912527692192143,35,Comedy,1.2840277363668564,1,Female,4,No,No,NDVECA8BNX,0
10,14.573665288997976,145.73665288997975,Premium,Credit card,Yes,Both,Yes,Computer,11.45013504321243,121.68815936314705,46,Comedy,2.019307902459043,5,Male,10,Yes,No,V2SFM5966Z,0
1,19.28610345476084,19.28610345476084,Premium,Credit card,No,Movies,No,Computer,31.441998910191124,164.8494766711198,35,Sci-Fi,1.5637124181801174,3,Female,22,No,No,ZTK7XWB3OK,1
63,10.935537383079726,688.9388551340228,Basic,Electronic check,Yes,Both,Yes,TV,9.020493317165988,131.22886339247856,2,Fantasy,3.675866737998861,2,Male,24,Yes,Yes,WNMC57NZMU,0
18,5.9718603272821635,107.49348589107895,Premium,Bank transfer,No,Both,No,Tablet,26.32037773,10.9064043,24,Comedy,3.5655262623663058,3,Female,10,Yes,No,YWPWZ50WCO,1
14,15.969233118990203,223.56926366586285,Basic,Credit card,No,Both,No,Tablet,18.353848472082973,62.94799651421674,45,Comedy,1.596009898828946,2,Male,9,Yes,No,OMPZ9FUJ2M,1
40,13.475401541721954,539.0160616688781,Premium,Bank transfer,No,Both,Yes,Tablet,34.07469643539139,57.05536642849808,25,Drama,2.8836878836945434,1,Male,21,Yes,No,007NMHGGI7,0
52,19.18892688499428,997.8241980197026,Basic,Electronic check,No,Movies,Yes,Tablet,32.985005057832325,65.29515994647943,10,Sci-Fi,3.0826687007433673,4,Female,8,Yes,Yes,AZ3ZKU1O9F,1
64,13.266345151286325,849.0460896823248,Standard,Electronic check,Yes,TV Shows,Yes,Mobile,3.478426048660432,5.6845708485743565,48,Comedy,1.2313592850738617,4,Female,12,Yes,Yes,7TRHLO6ITI,0
44,9.528335096602138,419.2467442504941,Premium,Electronic check,Yes,TV Shows,No,Computer,1.8536427517271652,67.10812387481435,11,Fantasy,1.4828112257275752,9,Male,19,No,No,S47ZQ0F0LK,1
32,8.174136242909675,261.5723597731096,Premium,Electronic check,No,TV Shows,No,Mobile,9.190670046,179.05596095915408,35,Action,2.567051056875976,7,Male,11,No,No,PKLR1XTJXC,1
44,8.814300825818787,387.8292363360266,Standard,Credit card,Yes,Movies,No,Mobile,19.592975018725962,164.63097278968556,8,Sci-Fi,3.177691154690446,5,Male,2,No,No,FHEL7GPMS7,1
65,15.352569056032904,997.9169886421387,Standard,Bank transfer,Yes,Both,No,Computer,32.90984275250733,40.126636802960554,18,Action,4.751575418259582,9,Female,21,Yes,Yes,KEZPEW1WYF,0
23,11.459119991798008,263.5597598113542,Standard,Credit card,Yes,TV Shows,No,Tablet,23.937788684302994,101.98219505322253,31,Fantasy,1.047613481883753,7,Female,3,Yes,No,L14JGQVKPO,1
1,6.649777267749339,6.649777267749339,Premium,Electronic check,No,TV Shows,Yes,Computer,1.7143434035017966,154.47902376281226,49,Comedy,3.715973173989162,3,Male,10,Yes,Yes,JBXLOTUU4Y,1
25,10.871142345514588,271.7785586378647,Premium,Electronic check,Yes,TV Shows,Yes,Tablet,4.485971817689855,152.87793351898458,13,Fantasy,1.1314117226612028,3,Female,17,No,Yes,84J3TLD6OG,1
71,15.578850791339823,1106.0984061851275,Premium,Credit card,No,Both,No,Mobile,7.968031276179197,91.88961033861467,16,Sci-Fi,1.823009853019634,4,Female,4,Yes,No,8OT4BL4DQ3,0
55,15.661761272433932,861.3968699838663,Standard,Electronic check,Yes,Movies,Yes,Computer,20.49841568052918,156.30545724533386,12,Fantasy,2.9591328738106255,4,Male,19,No,No,T1KYHYTQ26,1
8,10.099349317162783,80.79479453730227,Premium,Mailed check,Yes,Both,No,Mobile,34.21481878816941,94.97468012803692,14,Drama,4.269870050186288,0,Female,3,Yes,No,VVRRLOVIVU,1
15,5.710841215216408,85.66261822824612,Basic,Mailed check,Yes,Movies,No,Computer,20.66356859718855,34.99122639525345,9,Comedy,3.8552885553296066,8,Male,10,Yes,No,RNA8C66Z3P,1
108,7.629608791,823.9977494755221,Standard,Bank transfer,Yes,Both,No,TV,12.606144582280908,15.543773732522382,38,Drama,2.716342340347141,6,Male,15,No,No,09NWNM5LVH,1
47,16.619819913926644,781.1315359545523,Standard,Electronic check,Yes,TV Shows,No,Computer,20.00014212017993,30.264484282521103,13,Sci-Fi,2.4505037248764237,5,Male,0,No,Yes,EKT6YH52I0,1
13,8.931295501261845,116.10684151640399,Basic,Electronic check,No,Movies,No,TV,5.364469320208374,55.08052751413451,10,Drama,2.1160790154011813,5,Male,5,No,No,7K21Y5HOI6,1
49,7.940780490825694,389.0982441,Standard,Electronic check,No,Both,Yes,Tablet,38.92399440240257,46.26354783547176,31,Drama,1.155947197375513,2,Female,13,Yes,Yes,NKXMV9BG2N,1
101,7.649813658608242,772.6311795194324,Premium,Electronic check,Yes,Both,Yes,Computer,1.5088144891381778,126.50394125264246,11,Comedy,2.5472937752299303,3,Female,1,Yes,Yes,0V075NSIML,0
41,16.686361756562526,684.1408320190636,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,5.050796987561839,17.124399481468796,48,Sci-Fi,2.2779679929910572,1,Female,18,No,No,F5EIS2JU7C,1
66,11.467729424945826,756.8701420464246,Standard,Electronic check,No,Both,Yes,Computer,25.58964671338815,129.94043112122668,28,Drama,3.739774686561943,9,Female,9,Yes,Yes,Y55ST48G3H,1
64,14.873244413292646,951.8876424507293,Premium,Credit card,Yes,Both,No,Mobile,5.525488452,40.776904556522005,40,Sci-Fi,3.942937499599592,2,Female,6,Yes,No,EGPJXMYVTZ,1
82,11.327296187111745,928.8382873431631,Premium,Mailed check,No,Movies,Yes,TV,7.032779285923271,36.48588715952551,9,Comedy,4.180694624784275,1,Male,15,No,Yes,1SQLFSASEE,1
78,11.290863081095486,880.6873203254479,Basic,Mailed check,Yes,Movies,Yes,TV,15.201084143730954,30.265711788827137,39,Sci-Fi,4.447592176441932,0,Male,12,Yes,Yes,9FQK2BHLWO,0
24,18.578288869442993,445.8789328666318,Standard,Mailed check,Yes,Movies,No,Computer,15.767697290118274,7.010196180320231,47,Fantasy,2.371166548712204,7,Female,16,No,No,4M61T6ECWK,1
20,8.336649196492983,166.73298392985967,Basic,Electronic check,Yes,Movies,Yes,TV,26.56243257782741,117.48248493126157,47,Sci-Fi,3.1251257087536013,7,Male,12,Yes,No,OXE564P6ET,1
94,10.51082197739808,988.0172658754195,Premium,Credit card,Yes,Movies,No,Computer,38.906282193799015,74.89149450836555,48,Sci-Fi,4.975151120333479,2,Female,3,Yes,No,2LFGM7462S,0
79,15.676872349204938,1238.472916,Standard,Mailed check,Yes,Movies,Yes,Computer,6.410814489510917,179.8564928515152,33,Comedy,3.3268602030760195,6,Female,23,No,Yes,VD96T6N938,1
50,13.900637662692382,695.0318831346191,Premium,Bank transfer,No,TV Shows,Yes,Tablet,8.421314887628338,39.673516439096325,13,Fantasy,3.5501251262834077,5,Female,17,No,Yes,NSGJ2QFEQF,0
116,12.88403248511819,1494.547768,Standard,Mailed check,No,Movies,Yes,TV,4.353876696948101,136.69299157231993,5,Drama,2.1657888158484213,0,Female,9,Yes,No,IWGP7C82VK,0
74,16.278787502846242,1204.630275210622,Standard,Mailed check,Yes,Movies,No,Computer,27.921013626374457,78.87745492282696,7,Fantasy,3.1768916518204007,1,Female,8,No,Yes,GCTN9ZCM3O,1
108,12.078340993722843,1304.4608273220672,Premium,Credit card,No,TV Shows,Yes,Mobile,26.52079199848316,64.12487702269192,40,Drama,3.9091393197839825,8,Male,7,No,No,5Q37TSGM0J,0
69,14.616082841109394,1008.5097160365482,Standard,Electronic check,Yes,TV Shows,No,Tablet,24.387706029862645,6.618015270405074,0,Comedy,2.7860204042323433,3,Male,1,No,Yes,MNDF38VX32,1
35,15.896339281548547,556.3718748541992,Premium,Bank transfer,No,Movies,Yes,Mobile,4.496957051523463,105.09512780918826,15,Action,3.971056364941893,8,Male,16,Yes,Yes,2L4NG381U8,1
90,7.8405117873312165,705.6460608598095,Basic,Electronic check,No,Both,No,Mobile,27.208529987342118,82.21129110401479,6,Action,2.8496561185104614,8,Female,24,Yes,Yes,LEX4RA9R3T,1
35,13.787589572483839,482.56563503693434,Basic,Mailed check,No,TV Shows,No,Computer,15.7304612,68.23886616198311,13,Comedy,4.824839801941468,3,Male,20,Yes,Yes,356UKH1K69,1
60,9.347055216884886,560.8233130130932,Premium,Electronic check,No,Both,Yes,Tablet,10.053996958957649,76.26951886845731,37,Drama,4.168744743308711,3,Female,11,No,No,4DHEWVPZII,1
53,12.16629689761308,644.8137355734932,Basic,Bank transfer,Yes,TV Shows,No,Computer,8.477312505,120.77289625837525,6,Comedy,4.755069114,1,Male,11,No,No,RLIP771K9I,1
95,8.043723775176693,764.1537586417858,Basic,Electronic check,No,Movies,Yes,Mobile,19.877521269033778,164.5499430081349,6,Drama,4.686804102,0,Female,16,Yes,Yes,IIY1SZW4R1,0
10,19.905648653269452,199.05648653269452,Premium,Bank transfer,No,TV Shows,No,Mobile,23.981600180320207,49.88669193523314,2,Sci-Fi,3.297974720038892,3,Female,11,No,No,H8DZTXITR4,1
69,8.503633686982994,586.7507244018266,Standard,Bank transfer,No,Both,Yes,Mobile,23.093718175098754,116.48423638273219,17,Drama,4.624514914570394,9,Male,1,No,No,C6IVJ1DPII,1
30,18.916653531876403,567.499606,Premium,Electronic check,Yes,Movies,Yes,Tablet,30.13186538753773,65.04363130534716,32,Fantasy,1.4342441078481487,3,Male,24,Yes,No,ZYB6SQ567N,1
17,17.269841385079154,293.5873035463456,Premium,Electronic check,No,TV Shows,No,Tablet,21.230063455734697,80.85658046,8,Sci-Fi,2.5628145617913245,1,Male,23,Yes,Yes,NTV7I38PJ3,1
97,6.378735338114435,618.7373277971002,Standard,Mailed check,No,Both,No,Mobile,8.136477325382227,90.18084630432816,21,Comedy,2.288176364009695,8,Male,13,Yes,No,2ANQU77XRL,0
13,19.16247811055974,249.1122154372766,Standard,Bank transfer,No,Both,No,Tablet,15.81672872929173,137.3026093460513,34,Fantasy,1.1563100743291428,0,Male,21,Yes,Yes,WSPM580DTY,1
39,13.568785692199135,529.1826419957663,Standard,Electronic check,Yes,Both,No,Mobile,16.984404017239882,140.13844147123882,13,Fantasy,3.781676814474482,0,Female,2,No,No,SQP0IZYHT8,1
20,17.90386118807953,358.07722376159063,Premium,Bank transfer,Yes,TV Shows,No,Mobile,25.171320859202133,21.623696837539516,46,Drama,1.7145985893729003,7,Female,20,Yes,No,07ZOM65XGB,1
8,16.96878969354848,135.75031754838784,Standard,Bank transfer,No,TV Shows,Yes,Mobile,1.829825238623112,62.07396538953791,27,Sci-Fi,2.831689953218123,6,Female,4,No,Yes,2B8V1DO69E,1
4,15.792214077785145,63.16885631114058,Premium,Electronic check,Yes,TV Shows,No,Tablet,22.000933771350667,150.40437538198358,25,Fantasy,1.0362370818079456,3,Male,8,Yes,Yes,VSQZASIBBK,0
98,10.873918517341197,1065.6440146994373,Basic,Credit card,Yes,Both,Yes,Mobile,17.650141119735146,96.71443166,5,Comedy,3.9348513929583944,0,Male,21,Yes,No,KXU2GKNM72,0
62,14.902800408786506,923.9736253447634,Premium,Bank transfer,No,Both,No,Computer,13.792455344563592,133.27693175681932,12,Sci-Fi,3.3917944745092505,0,Female,2,Yes,Yes,NRUT4OJ6NY,0
92,18.835539503756287,1732.8696343455783,Standard,Mailed check,No,Movies,No,Mobile,25.86703281837607,162.08827023705567,30,Drama,2.609233902564592,1,Female,22,Yes,No,D38XF3HHI1,0
103,7.567778104083862,779.4811447206378,Basic,Mailed check,No,TV Shows,No,Mobile,15.224384498862394,179.8311803014784,40,Drama,4.134286151649494,5,Female,17,No,Yes,Z26M04XFJJ,0
10,18.395854428264098,183.9585443,Premium,Electronic check,Yes,Both,No,TV,8.194482941021919,171.57730807268783,14,Drama,1.3466910208093519,9,Female,20,Yes,Yes,5A04KZYFEY,1
110,18.787790957484646,2066.657005323311,Premium,Electronic check,Yes,Movies,No,Mobile,19.46215438680752,16.73080895722329,13,Sci-Fi,1.170197999075568,1,Male,20,Yes,Yes,JS6S4R32ZG,1
66,15.267250372921792,1007.6385246128383,Basic,Credit card,Yes,Movies,Yes,Tablet,33.81509850561253,79.02559263232908,29,Sci-Fi,4.734574442321142,8,Male,3,No,No,KRE33TPYZA,1
62,16.453850519155797,1020.1387321876593,Basic,Mailed check,No,TV Shows,Yes,Computer,28.56978925229176,54.17636168069067,44,Comedy,3.415732806703955,2,Female,23,No,No,R3SIID6BMR,1
108,17.769039973070697,1919.0563170916353,Premium,Bank transfer,Yes,Movies,Yes,Computer,31.72173532580019,30.848033027992756,43,Drama,3.1272416547806237,2,Male,21,No,No,2WL07AADDZ,0
14,8.039598956273988,112.55438538783582,Standard,Credit card,No,Movies,Yes,Computer,22.41651653508607,12.110968042602224,17,Action,2.2740918074167893,0,Male,3,Yes,No,AU11WCNQ74,1
96,15.339202420339353,1472.5634323525778,Premium,Bank transfer,No,Both,No,TV,18.75755696278631,157.99182036347509,3,Fantasy,2.9912345314636757,8,Female,23,Yes,No,KH68UU9Z2G,1
19,18.704494918711717,355.38540345552263,Premium,Credit card,No,Movies,Yes,Computer,2.8694592085897055,126.2641966270068,22,Drama,4.321048836010188,8,Male,24,No,No,A6AYMCLRBQ,1
112,19.425039657179944,2175.6044416041536,Premium,Bank transfer,Yes,Movies,No,TV,19.189010826110643,170.71977343724006,49,Sci-Fi,4.5571442391694585,3,Female,7,No,No,751FKTK0RJ,0
14,15.031223123724411,210.43712373214174,Basic,Mailed check,Yes,Movies,No,Tablet,14.496455609503228,41.85141241613814,19,Action,4.486088120161144,7,Female,18,No,No,NL91KAQ7ZK,1
47,5.910576448468121,277.7970930780017,Standard,Mailed check,No,TV Shows,Yes,Mobile,8.868625449143366,143.29108482673686,40,Sci-Fi,4.3427265413409355,0,Male,13,No,Yes,QMGL6TKP0I,0
50,15.746451098100314,787.3225549050157,Premium,Mailed check,Yes,TV Shows,No,TV,4.833340532,49.70745841343849,34,Drama,3.4884267162881466,7,Female,13,Yes,Yes,P4W0IBDVSF,1
40,13.411375462727879,536.4550185091151,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,39.99763427006862,36.32444388384762,35,Sci-Fi,3.3562677860138925,6,Female,20,No,No,H2290XAUCC,1
33,6.604518122917172,217.94909805626668,Standard,Credit card,No,Movies,Yes,Mobile,1.559190116617268,104.89497862668308,7,Sci-Fi,1.357279883362203,5,Male,1,No,No,XAFWSTT88Z,1
30,9.608845301584935,288.26535904754803,Premium,Mailed check,Yes,Both,No,Computer,22.51954575706894,149.23145419064153,11,Sci-Fi,1.694895238163701,5,Female,20,Yes,No,OS81BJ32M1,1
68,17.691783893433236,1203.041305,Basic,Electronic check,No,TV Shows,Yes,TV,31.031483542040274,17.47557426979457,47,Fantasy,1.1518213228949645,9,Female,24,No,Yes,3B9FJ4FGC5,1
19,8.356964698374995,158.7823292691249,Premium,Credit card,Yes,Movies,No,Mobile,4.776659878123049,18.61532043543459,15,Comedy,1.5120671507949437,1,Female,13,No,Yes,6MUOIC7N8Y,1
100,6.711954473000745,671.1954473000744,Premium,Bank transfer,Yes,Movies,No,TV,32.72823665,100.10567057527042,2,Action,2.1656061220771097,8,Male,15,Yes,Yes,D11IRK5X6D,1
22,17.760073358987967,390.72161389773527,Standard,Bank transfer,No,TV Shows,Yes,Mobile,11.138035325935512,38.18556604156569,22,Drama,4.920173040547047,1,Male,3,Yes,Yes,N6GDKZ24Z8,1
67,11.948154806560815,800.5263720395747,Premium,Mailed check,Yes,Both,Yes,Mobile,19.88681668624878,126.44440728841172,13,Action,3.7472931911361598,6,Female,22,Yes,No,CVYDIU9DEC,0
112,14.492415408790032,1623.1505257844835,Standard,Mailed check,Yes,TV Shows,No,TV,20.223614336477286,93.22505330486567,7,Fantasy,1.7624259762404195,0,Female,15,Yes,No,OL9T4VGRUK,0
2,14.829644222960535,29.65928844592107,Basic,Electronic check,No,TV Shows,No,Tablet,17.854092077714498,164.5735538169136,20,Fantasy,2.3202892953035184,8,Female,7,Yes,No,HZICWY71MR,1
107,19.27992449520174,2062.951920986586,Basic,Bank transfer,No,Movies,No,TV,21.719411781095797,36.80083693286829,22,Sci-Fi,4.934705836149076,1,Male,11,Yes,No,CQB3QZ64F2,0
89,15.43370464233734,1373.5997131680233,Standard,Bank transfer,Yes,TV Shows,No,TV,9.820857975,158.7027989,0,Drama,4.006598675146307,1,Male,23,No,Yes,GDBNZ7MS2N,0
51,18.730496840412975,955.2553388610618,Standard,Mailed check,No,TV Shows,Yes,TV,7.964713018780696,61.403868640610376,14,Drama,4.896888605,8,Male,4,No,No,P8ZYRTRWYT,0
57,15.328628955805888,873.7318504809356,Basic,Electronic check,No,Movies,No,Tablet,26.11173894376923,67.62925297923269,32,Sci-Fi,3.818776884203993,3,Male,20,Yes,Yes,FWF7W3479Q,1
40,16.326916013599842,653.0766405439937,Premium,Bank transfer,No,Movies,No,Tablet,13.217358293719464,110.17808744400284,0,Drama,1.7588059438590422,2,Male,3,No,Yes,C835VFB49R,0
4,6.750998109230175,27.00399244,Premium,Electronic check,Yes,TV Shows,No,TV,26.296923337955874,49.56855660643266,46,Comedy,2.868954713822174,8,Female,24,No,Yes,NMXWTOZD6V,1
66,17.70359390054131,1168.4371974357266,Premium,Mailed check,Yes,Movies,No,Mobile,14.247574838702565,140.1859223029444,38,Action,1.734381673142022,7,Male,18,No,No,M0BKPFC488,1
25,17.28440658008551,432.1101645021377,Standard,Credit card,Yes,Both,Yes,Mobile,9.209519344636139,121.74433941630284,33,Action,1.8853810958582051,1,Male,3,Yes,No,84IRIWU0WW,1
81,14.98259805126302,1213.5904421523046,Basic,Electronic check,Yes,Movies,No,Mobile,35.92037007342074,30.397624710297148,19,Sci-Fi,3.026317521098614,3,Male,16,No,Yes,Y1WG59IHPN,1
3,13.689785398334369,41.06935619500311,Standard,Credit card,Yes,TV Shows,No,Mobile,18.530723044415446,64.20643212567231,25,Fantasy,4.023077798127439,7,Male,21,No,Yes,8WBTT3XA10,1
115,10.351477236520424,1190.4198821998486,Basic,Mailed check,No,Both,No,Tablet,3.007195041,115.49106581048491,18,Comedy,2.0859990966486954,6,Male,7,No,No,5L2G97FZLZ,1
84,11.856254030549003,995.9253385661162,Premium,Credit card,No,Both,No,Computer,29.690125264660782,35.46307592541066,5,Sci-Fi,4.121962080812532,6,Female,14,Yes,Yes,YXO8RNDS4Z,1
12,15.168634647478138,182.02361576973766,Premium,Electronic check,No,Movies,No,TV,32.848499209392045,30.234944373753873,34,Comedy,2.370041203157931,7,Male,0,Yes,Yes,UPKR4VMUT3,1
81,8.350948875187564,676.4268588901926,Basic,Electronic check,No,Both,Yes,Computer,7.909198170620458,114.83122371628012,4,Sci-Fi,3.482843326215126,5,Female,5,Yes,Yes,2B6QBR2ADT,1
60,15.826900423877037,949.6140254326222,Premium,Credit card,Yes,TV Shows,No,Tablet,37.56666049438969,136.37925913563961,48,Fantasy,4.773345601084099,3,Female,13,No,No,KOYOVTXKFW,0
81,7.134265090335171,577.8754723171489,Standard,Electronic check,Yes,Both,Yes,Mobile,10.28085174646023,165.30574442102096,42,Sci-Fi,3.666039558246988,5,Female,22,Yes,Yes,ERH9L2DRRT,0
23,16.547356702097332,380.58920414823865,Basic,Mailed check,Yes,Movies,Yes,Mobile,8.450844527813146,146.6064027942125,47,Comedy,4.757816369380787,5,Male,0,Yes,Yes,B6EZHYFP71,1
81,17.111786356284185,1386.054694859019,Premium,Bank transfer,Yes,Movies,Yes,Tablet,3.2488804749057443,39.083604345681856,41,Fantasy,1.2407413132669767,5,Male,0,Yes,Yes,IOHFABR1A1,0
15,19.061171652465532,285.9175748,Basic,Bank transfer,Yes,Movies,Yes,Computer,24.339910093463175,54.95627054077848,8,Comedy,4.31444689,3,Male,6,No,Yes,0IFZF3JTHD,1
95,6.496112646640018,617.1307014308018,Premium,Bank transfer,No,Movies,No,Computer,4.713715565814134,63.062388009325325,44,Action,2.707574382462445,5,Female,3,No,Yes,XYWA19OGZ5,1
10,6.632223810481595,66.32223810481595,Basic,Mailed check,No,TV Shows,Yes,Tablet,2.6398837845278798,169.25120434990927,41,Sci-Fi,3.739066744163115,8,Male,3,No,No,N7S7I8L8GE,0
89,5.982786438907674,532.4679931,Standard,Electronic check,No,Both,No,Tablet,14.03547932303388,136.5038160502131,16,Fantasy,4.149968406334077,6,Female,22,Yes,No,VRERPO8KFL,0
33,9.013969224170298,297.4609843976198,Premium,Electronic check,No,Movies,Yes,Computer,19.724047928803113,92.15226126145723,26,Fantasy,2.537837707968158,6,Female,21,Yes,Yes,9E36NW79QR,1
66,14.433258276512218,952.5950462498064,Basic,Credit card,Yes,Movies,No,Computer,13.036071025498611,132.26426967603987,26,Sci-Fi,1.3948165527627157,7,Male,13,No,No,ASGA1V9WGO,0
34,19.934656784545318,677.7783306745408,Basic,Electronic check,No,Movies,No,TV,11.456763215867761,140.98610540551377,32,Sci-Fi,3.4464839014442923,6,Female,3,No,No,G3XOZQFWIS,1
17,7.096635989706499,120.64281182501048,Premium,Electronic check,Yes,Both,No,Mobile,30.07826817331764,19.470784054823284,45,Comedy,4.237586713050549,4,Male,10,Yes,Yes,QS70I6GWX5,0
95,19.953844436292965,1895.6152214478316,Premium,Mailed check,No,TV Shows,Yes,Computer,17.287536029143254,53.44177684859214,45,Drama,3.451109540753919,6,Male,13,No,Yes,W5YMJLPSXW,1
7,9.547456346901413,66.83219442830989,Premium,Electronic check,No,Both,No,Mobile,9.072118655453256,14.00258284424652,6,Comedy,2.019318332837158,6,Female,6,No,No,7SPVST8Z3K,1
48,12.506256420121233,600.3003081658192,Premium,Mailed check,No,Both,Yes,Computer,34.97220632,113.73026912058228,32,Action,2.3609236460433154,8,Female,12,Yes,No,1D8K4H402B,0
107,16.546252736955942,1770.4490428542858,Basic,Electronic check,Yes,Both,Yes,TV,23.720317000601476,26.286577388478197,10,Fantasy,4.007762313046722,9,Female,0,Yes,Yes,TX9P61HAL5,0
47,19.465038151686137,914.8567931292484,Premium,Electronic check,No,Movies,Yes,Mobile,25.604233958316268,76.72637243,30,Action,2.385289443997151,0,Female,20,No,Yes,CX0B7T8TZD,1
78,11.473503561311537,894.9332777822999,Premium,Mailed check,Yes,Movies,Yes,Mobile,20.497170361535694,87.90497995,31,Comedy,4.313894145916327,6,Male,23,Yes,Yes,GX5HTHJ9ZY,1
55,12.527019126062818,688.9860519,Premium,Credit card,Yes,Both,Yes,Computer,22.732598187447945,31.470233502705877,0,Sci-Fi,2.726868522599156,7,Male,11,No,Yes,OB1441FT7S,1
19,7.0818155674853625,134.5544957822219,Premium,Credit card,No,Movies,Yes,Mobile,15.118993798434627,96.89390804168332,13,Fantasy,4.302158080336691,1,Male,12,Yes,Yes,BR9CUAO1SO,0
74,18.51849008028022,1370.3682659407364,Basic,Bank transfer,Yes,Both,No,Mobile,20.01412797262305,5.851774924,5,Sci-Fi,2.2355527467852516,0,Female,17,No,No,03S3KS7NIT,1
88,17.698235420449834,1557.4447169995854,Premium,Mailed check,Yes,Both,No,Mobile,8.854819196363746,67.05742983,8,Drama,2.611801723257641,4,Female,8,No,No,UJ2B2VX9TB,1
67,13.242293122221238,887.2336392,Basic,Credit card,No,Movies,Yes,Tablet,23.73940523765978,167.39249784936365,46,Action,3.2777657175898605,7,Female,3,Yes,Yes,P2GIGDBJR2,0
24,14.54089263655969,348.98142327743255,Basic,Credit card,No,Both,Yes,Tablet,26.334610408076422,139.97158657353611,29,Drama,4.695435339392013,9,Female,23,Yes,No,C42PBRA14I,1
111,9.462994585162537,1050.3923989530417,Basic,Mailed check,No,TV Shows,Yes,TV,26.25221711926616,76.48415766182316,21,Drama,3.6484226817078516,9,Female,15,Yes,No,EYVXW0BIX4,0
6,16.49444627944178,98.96667767665069,Premium,Electronic check,Yes,Both,No,Mobile,24.24538598425461,165.0377455675603,23,Sci-Fi,4.524345982992812,5,Male,15,Yes,Yes,K5YH3TJG8T,1
26,15.481723709803031,402.5248164548788,Premium,Electronic check,No,Both,Yes,Mobile,8.179627377,138.9510657633296,21,Drama,2.5152957378198244,5,Male,4,No,Yes,J7ORI9L4EW,1
36,15.685975280813157,564.6951101092736,Basic,Bank transfer,Yes,TV Shows,Yes,Computer,4.123776431307739,138.1994983623792,22,Fantasy,2.0016612460863135,8,Female,24,No,Yes,FX59HDUVYV,1
44,12.564879979390664,552.8547190931893,Basic,Mailed check,Yes,Movies,No,Mobile,22.425740005127277,82.56685883213048,30,Sci-Fi,4.397761431937985,6,Male,11,No,No,YLPT6T40GL,1
